,time,open,high,low,close,tick_volume,spread,real_volume,RSI,ATR,upper_gap,lower_gap,BB_UPPER,BB_MIDDLE,BB_LOWER,Bandwith,buy
35,-0.6771809348329934,-1.3256510012979326,-1.2103825450973618,-1.1942191737881935,-1.1203893277944306,0.7224437518697375,-0.5,0.3910508271969654,-1.8010635940892141,-1.3107774655994395,-1.310777465599439,-1.3107774655994384,-0.7437326032591328,-0.5654898101006849,-0.3480901039890187,-0.0727816566453132,1
32,-0.7881184258636543,-0.6979152252111231,-0.8338810621753722,-0.956145577137366,-1.0507674960222109,1.1773598825903389,-0.5,0.2995840450160602,-1.5894707867541202,-1.4660521900534627,-1.4660521900534629,-1.4660521900534627,-0.7086020178243992,-0.6191480937854414,-0.44197988530961474,0.04642685711330328,1
58,-0.048535152325914196,-0.7825537568183341,-0.7990198137566689,-0.7180719804865385,-0.7305070698700038,-0.5558042795582394,-0.5,-0.008491786478285026,-1.1518712787808731,0.16950824086231922,0.16950824086232053,0.1695082408623202,-1.0250534811276657,-0.31637837393019247,0.15586888961817136,-0.7470975927545772,1
18,-1.1579100626325245,-0.9377243980982186,-0.9733260558501828,-1.0541758816406483,-1.106464961439987,0.115994142491337,-0.5,0.11749625755387605,0.03926091305179584,0.9562335114293918,0.9562335114293924,0.9562335114293926,-1.4893958451990557,-0.9965827445552268,-0.5105672831566892,-0.309380164242729,1
42,-0.5107746982870018,-0.9236179761636839,-1.0081873042688863,-0.9281369187078574,-0.8906372829461073,-0.4086905273612927,-0.5,-0.318105176543932,-1.4821646953298708,-0.8449532922373472,-0.8449532922373473,-0.8449532922373477,-0.8046127555696425,-0.3476600116527907,-0.01399823782532747,-0.4543329511260001,1
74,0.3767252299582864,0.21194898956638608,0.2816788872231186,0.2552288999389017,0.12584146092828777,0.592693210768997,-0.5,0.5253306764564061,0.07660931797914632,-0.7724917541587928,-0.7724917541587927,-0.7724917541587925,0.13048524481144036,0.06448127367052912,0.013390879682727869,0.009714048279715637,1
104,1.171777249011357,1.0653875166057563,0.9370703574947298,0.948443196069254,0.9821899917265768,-1.36777116936628,2.0,-1.538307927336855,-0.9039872291913434,-1.0623379064729852,-1.0623379064729859,-1.062337906472985,1.1398306616691218,1.3296751030204175,1.169109189540295,-0.5955005780438487,1
100,1.0423501761422524,1.164132470147502,1.1950435957931311,1.2005211219348357,1.1840933038660133,1.859576231297639,-0.5,2.400835366058544,0.027531002698215352,-1.1555027411454,-1.1555027411453997,-1.155502741145399,1.1706221412583706,1.218020206331716,0.9980994337438137,-0.42490006629146404,1
20,-1.0839517352787504,-1.0012032968036262,-0.9872705552176637,-0.9141325894931032,-0.9463347483638836,1.3797202155479416,-0.5,1.4061682201831422,0.36716274768417184,0.6767390074121428,0.6767390074121437,0.6767390074121431,-1.4716565180184724,-0.9255711435936994,-0.42329566843815764,-0.3936325686979391,1
50,-0.2704101343872362,-0.8178198116546695,-0.9036035590127787,-0.8441109434193294,-0.8279776343511105,-0.28935791291827584,-0.5,-0.2796542437203559,-1.399345185352728,-0.6482719745955717,-0.6482719745955725,-0.6482719745955713,-0.8644462812955531,-0.26226342400131225,0.1376854300441435,-0.6409606611104303,1
52,-0.19645180703346224,-0.9447776090654872,-0.6874638188168197,-0.8441109434193294,-0.63999868856612,-0.1577132033343128,-0.5,0.08384231597610488,-0.7443869215295734,-0.4826456018446074,-0.4826456018446069,-0.482645601844607,-0.8591124172469655,-0.256555095949743,0.14245079281769818,-0.6428609232982802,1
108,1.282714740042018,1.1006535714420944,1.1532100976906887,1.2005211219348357,1.274601685169897,-1.8299482792725676,2.0,-1.5383512703709306,0.07085250919092674,-0.9277664786128321,-0.9277664786128313,-0.9277664786128318,1.2196664039633762,1.3627834057195227,1.1685934729460934,-0.5564102133287309,1
43,-0.4553059527716713,-0.9870968748690915,-0.9105758086965179,-1.0051607293890072,-0.9324103820094402,-0.23127007943278616,-0.5,-0.19042956822619583,-1.6313020427570613,-0.5654587882200957,-0.5654587882200944,-0.5654587882200952,-0.8144455603202443,-0.33807002052615664,0.004828438544603252,-0.4789314458551349,1
87,0.7280272848887129,0.8255783437186608,0.8673478606573256,0.9064302084249912,0.9473790758404694,-0.2969345868511658,-0.5,0.038444044034560795,0.31839779921535055,2.270892845140186,2.2708928451401857,2.270892845140186,1.0456183786696887,0.7015306842256981,0.36103121977273644,0.11836976666455042,1
40,-0.5477538619638888,-0.6132766936039122,-0.7502140659704847,-0.6340460051980129,-0.7096205203383398,-0.3809093896073628,-0.5,-0.2817200139025563,-0.8095762053617122,-1.0416346098791194,-1.0416346098791192,-1.041634609879119,-0.7592862375085586,-0.3901299723564693,-0.09839910530764281,-0.3429462504240268,1
62,0.08089192054319033,-0.6767555923093197,-0.6874638188168197,-0.6130395113758803,-0.63999868856612,-0.8601340158626528,-0.5,-0.4722440269871449,-0.9050073532717416,-0.2549093393120314,-0.2549093393120312,-0.2549093393120316,-1.0376358632019516,-0.3081583815359319,0.17439794571337194,-0.7726410875451493,1
21,-1.0654621534403068,-0.9941500858363576,-1.0848820507900319,-0.9211347541004816,-0.988107847427214,-0.7897340872362169,-0.5,-0.5112997700842273,0.20850811230288407,0.46970604147343836,0.469706041473438,0.4697060414734387,-1.4755771365123462,-0.8888095109415901,-0.3705715680656895,-0.4523382935493571,1
83,0.617089793858052,0.6563012805042415,0.6790971191963308,0.5703263072708814,0.46698843661215883,-0.2937776393791283,-0.5,-0.17651972983828543,-0.7177742831872732,2.2605411968432483,2.2605411968432474,2.260541196843248,0.9522420007339473,0.5010542030545747,0.1395786034201736,0.29223007084580793,1
82,0.5986002120196084,0.11320403602464044,0.5535966248889984,0.19220941847250622,0.550534634738822,0.6514124337488941,-0.5,0.605378672589621,-0.454946079631364,2.229486251952441,2.2294862519524403,2.2294862519524408,0.9451631222134338,0.45401757990963976,0.0790820899406326,0.3495647562818418,1
92,0.8574543577578175,0.8114719217841261,0.7418473663499957,0.8294063977438391,0.8568706945365832,-1.5322481326594328,-0.5,-0.7747305498193372,-0.1886382640865416,0.6974423040060216,0.6974423040060217,0.6974423040060211,0.9263733975242556,0.937855465560681,0.7541179564252474,-0.3170328508809358,1
0,-1.6016600267551684,-1.0787886174435684,-0.9733260558501828,-0.9491434125299901,-0.8627885502372203,1.2165060312436036,-0.5,1.0940510113335074,2.5535567318713626,0.3868928550979574,0.38689285509795784,0.38689285509795857,0.45314042916927644,-2.0407501117483355,-3.0624664670418156,3.906357275178408,0
76,0.4506835573120604,0.9595893520967446,0.8464311116061032,0.8854237146028585,0.8916816104226931,0.0957896786702971,-0.5,0.28607236009316256,1.6654184509691365,0.2833763721286032,0.28337637212860367,0.2833763721286044,0.4812818438961102,0.17408117226066544,-0.038127867086489145,0.2396533905239471,0
78,0.4876627209889474,0.8820040314567997,0.9789038555971746,0.9624475252840082,0.8568706945365832,1.4261273433868924,-0.5,0.755929354431306,1.4890124707902128,0.20056318575311824,0.20056318575311954,0.2005631857531192,0.7405779239441475,0.2795710746536715,-0.0426055030437557,0.3728887476411852,0
120,1.615527213134001,1.2910902675583171,1.4669613334590135,1.424590389370909,1.594862111322104,-0.46646266609957865,2.0,-1.5383284177982637,0.07155240930236188,0.3765412068010284,0.37654120680102887,0.3765412068010286,1.3502379201388583,1.6128081743782698,1.4366505681713264,-0.7324357711580436,0
109,1.3012043218804616,1.3616223772309932,1.271738342314277,1.3965817309414006,1.385996616005447,-0.4869828246678223,2.0,-1.5381226238417882,0.42427609717482745,-1.1555027411454073,-1.155502741145407,-1.1555027411454062,1.271114006393461,1.3817350548507326,1.1649884367079404,-0.5283563087447942,0
39,-0.5662434438023323,-0.6414895374729817,-0.5410465754582674,-0.4940027130504653,-0.5843012231483462,0.0487511613369386,-0.5,0.6202643460230435,-0.33596591993514285,-0.8242499956434771,-0.8242499956434766,-0.8242499956434777,-0.7503301284722715,-0.41547494890544007,-0.13834960061397208,-0.2967123817838928,0
2,-1.5646808630782816,-1.191639992919849,-1.2731327922510267,-1.460301428868532,-1.3222926399338646,1.124323165060109,-0.5,0.9235152596758415,0.9147046112035853,1.3288928501190702,1.3288928501190704,1.3288928501190702,-0.10660714431372795,-1.6863771063068953,-2.253693342162487,2.5182061178092536,0
29,-0.8435871713789849,-0.5074785290949004,-0.5131575767233058,-0.41697890236931556,-0.5494903072622362,-0.5125540991913259,-0.5,-0.204388876583707,0.32506433415168295,-0.9277664786128281,-0.9277664786128287,-0.9277664786128278,-0.7801208113092943,-0.656823058925803,-0.45252198530674204,0.01927773428734954,0
118,1.5415688857802272,1.6719636597907626,1.5157670812451975,1.4035838955487763,1.3233369674104503,-1.168252089133511,2.0,-1.5383563902734134,-0.7019104331433704,0.1073983510807083,0.10739835108070908,0.1073983510807091,1.31406878186265,1.5582365582052635,1.3825592744270614,-0.7021002493256591,0
27,-0.9175454987327588,-0.23240330137146684,-0.3458235843135334,-0.30494426865127894,-0.43113319324946314,0.03422920296556618,-0.5,0.6925686961082649,0.8237965279119096,-0.4205357120629997,-0.4205357120629995,-0.4205357120629999,-0.9122330250148675,-0.7040880151928011,-0.44134137782027355,-0.06429614915624511,0
116,1.5045897221033402,1.3686755881982593,1.5157670812451975,1.4175882247635307,1.5252402795498843,-1.5003629631918542,2.0,-1.5383643941155434,0.174339377757552,0.03493681300215393,0.03493681300215526,0.034936813002154926,1.2380425782188662,1.5228449242855326,1.3777469898428514,-0.7344539452209714,0
38,-0.5847330256407758,-0.5145317400621665,-0.5061853270395665,-0.479998383835711,-0.5564524904394568,-0.16371140353118402,-0.5,0.4552229526020065,-0.2304763631027696,-0.7828434024557338,-0.7828434024557325,-0.7828434024557336,-0.744828516734572,-0.44995325033691874,-0.18884941219706627,-0.24115219624306122,0
1,-1.583170444916725,-1.403236321937875,-1.3428552890884333,-1.3552689597578713,-1.329254823111085,1.8251655038524304,-0.5,1.0811098268664896,0.904333764932826,0.9665851597263336,0.9665851597263335,0.9665851597263336,0.2318752596027606,-1.8633352759055524,-2.6915115937130394,3.2762614193097472,0
119,1.5600584676186706,1.4744737527072738,1.369349837886645,1.515618529266813,1.4068831655371137,-1.57581400777355,2.0,-1.5383694011945794,-0.4523364700903802,0.12810164767457835,0.12810164767457913,0.12810164767457913,1.3238538956096653,1.5815265366556643,1.408897994502619,-0.7206571845929111,0
