,time,open,high,low,close,tick_volume,spread,real_volume,RSI,ATR,ROC,upper_gap,lower_gap,BB_UPPER,BB_MIDDLE,BB_LOWER,Bandwith,buy
651,1695600000,62.66,63.34,62.53,63.17,16612,0,32410630000,45.71265390645597,1.5450000000000002,-4.533776635937736,1.854,2.4720000000000004,67.36823015405034,64.048,60.72776984594967,0.1036794327395183,1
193,1637884800,29.35,29.89,27.85,29.58,57031,0,141914720000,40.06686462534124,1.6257142857142852,-11.304347826086964,1.9508571428571424,2.6011428571428565,35.916863293317085,32.70766666666667,29.498470040016247,0.1962351310080461,1
728,1705363200,57.8,57.98,56.62,56.62,36847,0,80384890000,37.90284887890751,1.1735714285714292,-6.874999999999999,1.408285714285715,1.8777142857142868,61.8350134837735,58.54866666666667,55.26231984955984,0.1122603469628741,1
771,1710720000,62.78,63.44,62.62,63.18,12936,0,27632730000,69.64834472800153,0.9107142857142864,4.257425742574254,1.0928571428571434,1.4571428571428582,63.54024287198186,60.083,56.62575712801814,0.1150822319784918,1
605,1689811200,60.6,60.9,60.13,60.45,16712,0,34726380000,57.453293443349125,1.2457142857142856,3.2803690415171736,1.4948571428571429,1.9931428571428569,61.48837038799281,58.809333333333335,56.13029627867386,0.0911092475568325,1
570,1685404800,58.08,58.8,57.9,58.59,33302,0,70081300000,44.27463282575435,1.1971428571428564,-0.6443954553162548,1.4365714285714275,1.9154285714285704,63.00285278911254,59.78966666666666,56.57648054422079,0.1074829916801412,1
186,1637020800,32.08,32.31,31.59,31.84,27884,0,61676520000,45.41243885822282,1.1485714285714297,-4.384384384384377,1.3782857142857152,1.8377142857142872,35.27171996247258,33.198,31.12428003752742,0.1249304152342057,1
688,1700006400,61.65,62.21,61.29,61.31,19283,0,37016650000,44.60139555259523,1.2621428571428568,-3.097834676782046,1.514571428571428,2.019428571428571,66.41061515961417,62.781,59.15138484038582,0.1156278224180619,1
560,1684108800,58.4,58.88,58.16,58.53,24462,0,49966140000,42.32900967560035,1.523571428571429,-4.565465514430128,1.8282857142857147,2.4377142857142866,66.53339042578452,61.598333333333336,56.66327624088215,0.1602334616992186,1
338,1656288000,58.22,60.15,58.16,58.91,59533,0,172994430000,44.38665175049155,3.512142857142857,-15.347032619629267,4.214571428571428,5.619428571428571,74.2682938342522,64.20333333333333,54.13837283241446,0.3135338923498947,1
452,1670371200,64.21,65.17,63.53,63.95,27110,0,73799650000,35.85801138821056,2.5442857142857123,-11.13118399110616,3.0531428571428547,4.07085714285714,76.77149261665558,70.90833333333333,65.04517405001108,0.1653729260779573,1
748,1707782400,57.97,58.16,57.04,57.6,31549,0,62470690000,48.04650832572223,1.078571428571428,0.4884856943475246,1.2942857142857136,1.725714285714285,59.81019899406204,57.72633333333333,55.64246767260462,0.0721980954063268,1
133,1630454400,25.65,25.86,24.85,25.08,32498,0,96079220000,48.40740051505254,1.1542857142857144,-6.661704503163389,1.3851428571428572,1.846857142857143,28.23637636515964,25.441666666666663,22.646956968173694,0.2196954889087171,1
901,1727049600,51.75,52.87,51.64,52.24,14765,1,3942825,38.16154456454087,1.1942857142857133,-5.686947102365045,1.433142857142856,1.9108571428571413,60.12200428663458,54.668,49.21399571336542,0.1995318755628367,1
267,1647302400,53.36,55.09,52.88,54.22,86065,0,253698240000,66.87639339705035,4.23857142857143,40.13957094856553,5.086285714285716,6.781714285714289,59.677490647339845,45.17033333333334,30.663176019326837,0.6423312047290554,1
680,1698969600,62.58,63.04,62.22,63.04,21350,0,42262170000,48.76173838584025,1.32214285714286,-3.564326143490906,1.586571428571432,2.115428571428576,66.94331183930687,63.38633333333333,59.829354827359786,0.1122317168045754,1
940,1731628800,50.46,50.6,49.71,49.93,20354,1,4789173,40.97513131273242,1.2128571428571435,-1.382579498321159,1.4554285714285724,1.9405714285714304,54.92082832266005,51.64,48.35917167733995,0.1270653881742854,1
369,1660089600,62.0,63.39,61.31,62.86,30124,0,87429240000,53.11508836719103,2.928571428571428,1.3544018058690683,3.5142857142857133,4.685714285714285,65.83445912198663,60.99833333333333,56.16220754468004,0.1585658336671481,1
877,1724025600,57.91,58.2,57.31,57.39,27015,0,61907030000,40.60086681524417,1.504285714285713,-4.778496764559486,1.8051428571428556,2.406857142857141,64.1193177550515,59.73299999999999,55.34668224494848,0.146864137245794,1
818,1716422400,62.87,63.11,61.67,61.97,15246,0,33810550000,33.86281262355139,1.099999999999999,-3.758347569498372,1.3199999999999987,1.7599999999999985,69.28708679514905,65.23566666666667,61.1842465381843,0.1242087445563738,1
131,1630281600,25.77,26.19,25.22,25.25,23390,0,69791920000,49.34032615106496,1.1214285714285714,-3.88275599543205,1.3457142857142856,1.7942857142857145,28.36424367461543,25.50166666666667,22.639089658717907,0.2245011704815707,1
304,1651795200,63.49,64.98,61.45,64.94,74519,0,205877150000,65.92403398492321,3.332142857142858,5.7827007655969975,3.9985714285714296,5.331428571428574,63.37409991013025,58.41566666666667,53.457233423203085,0.169763815989897,1
164,1634256000,32.66,32.84,31.56,31.67,33124,0,86120710000,59.0575296811853,1.3314285714285714,4.86754966887418,1.5977142857142856,2.1302857142857143,35.00290574001792,29.042,23.081094259982077,0.4105024268313425,1
630,1692835200,61.35,62.06,61.05,61.35,16739,0,33428780000,44.26101326862916,1.5299999999999996,-3.4162468513853925,1.8359999999999996,2.4479999999999995,65.71812110515586,62.499,59.27987889484415,0.1030135235813646,1
