,time,open,high,low,close,tick_volume,spread,real_volume,RSI,ATR,upper_gap,lower_gap,BB_UPPER,BB_MIDDLE,BB_LOWER,Bandwith,buy
101,0.9158515437808834,0.8808740485672628,1.0668813431799062,1.104561964950827,1.2127537523400789,-0.860347575044754,1.6236882817719773,-1.3231022971000672,1.6638472496133891,-1.1639937021680007,-1.1639937021679994,-1.1639937021679985,0.4472744769848806,0.3793244517421478,0.21289663691383695,0.5636507006477771,1
35,-0.9455963293829864,-1.6238265256456181,-1.707190697421273,-1.5723987274707145,-1.7506224685644745,0.10888826160394414,-0.6158817620514397,0.409078031470095,-2.231165761500428,-1.2170210148213405,-1.2170210148213403,-1.21702101482134,-0.850164347024841,-0.7489031276119166,-0.48180406088251715,-0.9579963110960364,1
98,0.8007104382243554,0.8238100810506143,0.767383519500913,0.8962136091727363,0.8346311951207164,-0.806501139675382,-0.6158817620514397,-0.39450100856029313,1.1863779328722883,-1.075614847745766,-1.0756148477457654,-1.0756148477457652,0.4380054435118348,0.09087925663938562,-0.5673818619692699,1.3223741749152569,1
9,-1.655633146981576,-0.32154526696210955,-0.42211138305395873,-0.3875489870357092,-0.40382639397416087,0.11211904772610648,-0.6158817620514397,0.2795239130252226,-1.50852004309534,1.0560831209184551,1.0560831209184556,1.056083120918457,1.238384263753729,0.935954213277894,0.27340929282433885,1.7844932841096042,1
70,0.03310306784750181,-1.7216504699598731,-1.573372520883848,-1.6902523428603426,-1.472341260723258,2.0154828451626723,-0.6158817620514397,2.1204304466358903,-0.6298106018909806,0.7149407428486458,0.7149407428486464,0.7149407428486472,-1.0595782722725915,-1.0392503409163378,-0.8932495556551531,-0.9134983107964364,1
107,1.0693730178562542,1.5065396924105148,1.468335872792175,1.3970914745786527,1.607870581794019,-0.7698855636242089,1.6236882817719773,-1.323066889298725,1.550027089091578,-0.6125096505732749,-0.6125096505732746,-0.6125096505732734,0.7152334696643099,0.8674815580184089,1.061895335677145,0.17919350428628267,1
68,-0.005277300671340868,-1.3242406961832152,-0.8830406577939681,-1.1725382466844767,-0.9136545610115014,3.2237968548513827,-0.6158817620514397,2.426323042863639,0.09489617650068742,-0.04158225100566113,-0.04158225100566113,-0.041582251005659765,-1.110227505908221,-1.0015407626574868,-0.6943068359490965,-1.2051007114150805,1
96,0.7623300697055126,0.7504421228149237,0.7333979508564888,0.830973214939192,0.7921455145342706,-0.5637614090302524,-0.6158817620514397,0.08914782150009042,1.1860701640095326,-0.5665526462737142,-0.5665526462737137,-0.5665526462737123,0.3223009216196171,-0.06301882480736151,-0.776673739228035,1.3415361994636867,1
88,0.5320478585924566,-0.20537933308893414,0.07917575445131077,-0.08449683317666723,0.18884885020675105,0.5818753498885089,-0.6158817620514397,0.6681544622790824,0.6811373040293508,2.6575079630492957,2.657507963049297,2.657507963049298,-0.2433727112514913,-0.6338723746337253,-1.2978822832072443,0.9205659540968059,1
0,-1.9051055423540533,0.32653836411982273,0.5868351860774041,0.5195029456951753,0.7347898457425704,-0.07785117625703837,-0.6158817620514397,0.04240878582716585,-0.7601249333470664,-0.21480480567323834,-0.21480480567323687,-0.21480480567323715,1.9101515094435888,1.772759525561396,1.3317223100063407,1.8148123504545937,1
92,0.6471889641489846,0.5629462295459363,0.4848784801441317,0.4668897245390915,0.382158696875076,0.3755358095530749,-0.6158817620514397,0.7845345020742608,0.7050494275613668,1.2063271734362537,1.206327173436254,1.206327173436255,0.04484956301212678,-0.348156162168119,-1.046543666460285,1.1517864817289913,1
71,0.09067362062576582,-1.3364686892224973,-1.2696265011243024,-1.2209424101480746,-1.1154615437971167,0.6408910430533408,-0.6158817620514397,0.5864684953740205,-0.15118211687325336,0.5187396860312926,0.5187396860312914,0.5187396860312933,-1.0628584767434641,-1.0437986453115895,-0.899695386328166,-0.9127922677025005,1
73,0.1290539891446085,-0.9859328887630868,-0.530440383108061,-0.9620853620601417,-0.36771356547568207,1.8444665664295463,-0.6158817620514397,1.6754371368239511,0.7037640168077082,0.960633958142447,0.9606339581424473,0.960633958142448,-1.1465140589775606,-1.076215651183231,-0.8329729692783676,-1.1296610012502535,1
10,-1.6364429627221546,-0.31339327160259,-0.3583884418456597,-0.16867798702639944,-0.29548790847872447,-0.3356679088055921,-0.6158817620514397,-0.046917796827830274,-1.3063411854167388,0.9765421519384471,0.9765421519384487,0.9765421519384482,1.0736550863823617,0.8317566944047626,0.2931808714258945,1.5026622903846647,1
72,0.10986380488518717,-1.0287308644005717,-1.1634215991104748,-0.9915487659075487,-1.0751001472399944,0.15088848119205442,-0.6158817620514397,0.9139486737638008,-0.0989688696066236,0.5646966903308506,0.5646966903308508,0.5646966903308518,-1.137703232606114,-1.0741482400944804,-0.8437245888903636,-1.103019252106016,1
103,0.954231912299726,1.0602179464767307,0.975545127448016,0.9277815418663847,0.8749925916778388,-1.217026362931475,1.6236882817719773,-1.3231276844751823,0.7660532692573165,-1.1887397814062226,-1.188739781406222,-1.188739781406222,0.5110253110267078,0.5143677440594693,0.46715865617356306,0.41993992567194166,1
40,-0.8112650395670371,-1.2162267576695591,-1.3567145207756404,-1.2882873332278633,-1.2195514612339093,-0.8808092204851155,-0.6158817620514397,-0.21967968082954253,-0.8194040199804384,-0.8758786367515294,-0.8758786367515284,-0.8758786367515277,-0.9471000038365546,-0.9106573711959199,-0.7479006894631928,-0.8611563277687125,1
114,1.2420846761910462,1.0051919777999607,0.9224426764411022,1.070889503410934,0.9960767813492093,-0.9490865005334793,1.6236882817719773,-1.3230945444473978,-0.20270757176126314,0.1917379246690257,0.19173792466902698,0.19173792466902725,1.0342320710842632,1.252020020526391,1.5289711313066583,0.2501301905515988,1
104,0.9734220965591474,0.9562800056428347,0.9628005392063562,1.0309034553323109,1.0555567341702328,-1.029209996363105,1.6236882817719773,-1.3230941582420623,1.0399245654299667,-1.135712468752885,-1.135712468752884,-1.1357124687528837,0.5427010960790246,0.5804422024559993,0.5906610626635049,0.35181284984492733,1
100,0.839090806743198,0.8034300926518125,0.7780040097022951,0.7951962245530546,0.9089811361469974,-0.6255771168342916,-0.6158817620514397,-0.2981683414664719,1.264283531393288,-1.2718159045631203,-1.2718159045631194,-1.2718159045631197,0.3972193153667564,0.2886891496112325,0.05583207994342364,0.6354929073963121,1
