,time,open,high,low,close,tick_volume,spread,real_volume,RSI,ATR,upper_gap,lower_gap,BB_UPPER,BB_MIDDLE,BB_LOWER,Bandwith,buy
11,-1.513508132139834,-1.2409838256385999,-0.9206564107209304,-1.1136229302570095,-1.0923174996772014,-0.23669266607912384,-0.49999999999999994,-0.11468351938188688,0.20791311910786356,0.5751540447835396,0.57515404478354,0.57515404478354,-1.6153276124294467,-1.3687413547614034,-0.7574758192206951,-0.3240253190204521,1
115,1.5651567870338665,1.1569312037385877,1.1003203727286999,1.2995887168780018,1.1734712401629865,-1.1552091498737003,1.9999999999999998,-1.4069680703309004,0.025517310619544622,0.1517485347838778,0.15174853478387804,0.1517485347838783,0.6123419554252674,1.5596105645634888,1.7597437847299904,-1.3099958723214369,1
67,0.16760494872475246,-1.2786625871799806,-1.057589484467397,-1.2055451821989456,-0.9057231328668314,-0.11638234371196783,-0.49999999999999994,-0.053598850289464144,-0.07322884352318623,-0.7227249785354217,-0.7227249785354214,-0.7227249785354212,-0.13490741211083315,-0.5946214056184994,-0.7428723000815626,0.6566763309955908,1
102,1.180323672137154,0.06424711903850697,0.14664463926039423,0.2096534438521832,0.2898629952144172,-1.108516475187297,1.9999999999999998,-1.406976839707877,-0.954720091298503,-1.0462067881751607,-1.0462067881751602,-1.0462067881751596,0.7054403530461939,1.517828043140902,1.6326601944581915,-1.1318305221155278,1
24,-1.1286750172431215,-0.7956015417776461,-0.8565600783289675,-0.7469440571259864,-0.9590358090983645,-1.0832956144077797,-0.49999999999999994,-0.686080671517723,0.39750789010999,-0.9739455811352233,-0.9739455811352231,-0.9739455811352226,-2.000587205276005,-1.5206551192172686,-0.6911788866810278,-0.6601594758220113,1
63,0.046078701915264274,-2.0515602598237157,-2.0588518889539738,-1.9247610435468434,-1.8910203713681442,-0.12251714768536388,-0.49999999999999994,-0.05778992428552139,-1.8139713731416178,-0.42126025541565837,-0.42126025541565804,-0.42126025541565804,-0.04807479053807809,-0.45854758211985963,-0.6137246149267648,0.5802662956594592,1
103,1.2005780466054021,0.29031968828680255,0.2311352592316189,0.26622098350875967,0.3362647689714957,-1.0894304183811758,1.9999999999999998,-1.4069752254724415,-0.8564543719922298,-1.0123343473751862,-1.0123343473751862,-1.0123343473751856,0.7114386675870638,1.513130107896372,1.6216339873088275,-1.117687240511005,1
23,-1.1894381406478656,-0.9424520995799568,-0.8419927300580663,-0.8257345587905034,-0.7931741497113723,-0.8914125790176697,-0.49999999999999994,-0.5430731634084095,0.844371386643182,0.004403417303995232,0.004403417303995233,0.00440341730399611,-2.0449766201210906,-1.5365782094708493,-0.6813040966086031,-0.701420015081013,1
68,0.1878593231930005,-0.8419754021362692,-0.875983209356834,-0.8166433470599848,-0.9955648650347863,0.2953311673915009,-0.49999999999999994,0.3132717031044031,-0.22958274164998918,-0.7170795717354249,-0.7170795717354246,-0.7170795717354244,-0.21155674839104127,-0.636944397467452,-0.7468016007277402,0.6103706025237773,1
73,0.3296399444707367,0.06328099694770317,0.4554724226034903,0.26218044496186504,0.4478264803448902,2.3181123663973677,-0.49999999999999994,1.5140956616801715,1.246433292856429,1.057836326183152,1.0578363261831516,1.057836326183153,-0.7016872277073587,-0.8764143709939303,-0.727834272711056,0.26557520304567656,1
47,-0.48053503425918453,-0.719277896604078,-0.845877356263639,-0.6115860158048959,-0.6401470234912278,0.6975016500919091,-0.49999999999999994,1.0487723733968208,-1.095338581065019,0.22005795706382467,0.2200579570638247,0.22005795706382555,0.08072441311252282,0.2095154395115716,0.23752271989202992,-0.19528486476524445,1
81,0.572692438089713,0.7695162453259163,0.9410506983001812,0.6834065884760087,0.7923843322857302,-0.14501142892114943,-0.49999999999999994,-0.026127157205688454,0.3693780380949929,2.7322639830618116,2.732263983061812,2.7322639830618125,1.2700702342366819,-0.27761471323318204,-1.3199849227229734,2.1613907165193154,1
101,1.160069297668906,0.5105955249902644,0.5457899818830755,0.3621837739975931,0.2859139080861591,-0.8631243162514546,1.9999999999999998,-1.4069596167690075,-0.962624296563999,-1.089676420535124,-1.0896764205351241,-1.089676420535124,0.7056692951245113,1.5177033191963598,1.6323165847927155,-1.1313628345871642,1
87,0.7347274338356973,0.6497171060661365,0.6477614197793816,0.8207848990705523,0.7331480253618016,0.10344813200139089,-0.49999999999999994,-0.07066786641882034,0.15165607662462866,1.1549373231430726,1.1549373231430722,1.1549373231430737,1.786820437481561,0.11518256278733922,-1.1414352793465052,2.29395998086088,1
107,1.3221042934148903,1.0255385993891568,0.9070602190014161,0.9420010554775001,1.0283422881993696,-0.3031530424575811,1.9999999999999998,-1.4068852427074525,0.22693621317673274,-0.4150503079356629,-0.4150503079356628,-0.41505030793566217,0.68622509913818,1.4900561781555386,1.6073919977921394,-1.12059558509998,1
21,-1.2299468895843617,-1.1723891571914675,-1.3363114147172979,-1.0964506414326902,-1.1555028937293883,-1.0519399496548665,-0.49999999999999994,-0.5945849319416052,0.18441427258091475,0.085132734543931,0.08513273454393123,0.08513273454393153,-2.1345209280811916,-1.5624792152880385,-0.6525836012463186,-0.7938920744036695,1
39,-0.6830787789416648,0.0062797935902301275,0.060211706186384585,0.10055890308593071,0.19804671948233046,0.013811829501215166,-0.49999999999999994,0.2533668479072165,0.5818600005844811,-0.6148977086555131,-0.6148977086555131,-0.6148977086555126,-0.17146954521262286,-0.2738729948968306,-0.26233954521998953,0.14032281886841078,1
48,-0.41977191085444043,-0.6574460827925778,-0.8099445638620835,-0.5075421482222645,-0.6944469715048281,0.8120179909286355,-0.49999999999999994,0.7306242272076773,-1.1647560913971093,-0.0791486033359344,-0.07914860333593395,-0.07914860333593379,0.04344686142892024,0.23408605658695256,0.29950212984741204,-0.2810181013763524,1
71,0.28913119553424066,-1.4535306856156258,-1.1954937147652558,-1.3974707631766154,-1.0399920952277328,1.3617645914335155,-0.49999999999999994,0.9240418233254959,-0.25155876928083315,-0.08310038809593395,-0.08310038809593384,-0.08310038809593326,-0.7476053344612539,-0.8863091372611727,-0.7083137553926461,0.21462642597897752,1
98,1.0385430508594178,0.6564799607017685,0.5234533812010315,0.6268390488194322,0.47843190558891907,-0.9271989355291467,-0.49999999999999994,-0.43006261891890013,-0.60829892087742,-1.2567804618149958,-1.2567804618149954,-1.2567804618149951,1.4915892538256017,1.2627675765462862,0.6978599552341463,0.2559861319353443,1
54,-0.23748254064020816,-0.7501938035098268,-0.7604155797410219,-0.6863359789225124,-0.7615814526852761,0.007677025527819108,-0.49999999999999994,0.06104936964667755,-0.9815356923229815,0.029807747903980743,0.029807747903981097,0.029807747903981094,-0.0979957113162042,0.3324100995366241,0.541881079081938,-0.6121903926153797,0
79,0.491674940216721,1.706654673406444,1.7597356711248027,1.9440546151082803,1.9198487074044608,-0.41971431795210623,-0.49999999999999994,-0.03504998812197737,2.0904423610811462,2.1948212557022413,2.1948212557022413,2.194821255702241,0.883467267380636,-0.4543901173016882,-1.2878851819836812,1.884055012363713,0
96,0.9980343019229218,0.8216868382293704,0.6487325763307742,0.8460382649886666,0.6670008159634153,-1.1981527776874725,-0.49999999999999994,-0.6731933533799586,-0.2280435901853039,-0.8000670516953664,-0.8000670516953664,-0.8000670516953657,1.5924342308219475,1.1312669643476307,0.4381749542809306,0.5721166205014944,0
116,1.5854111615021147,1.1008961224719185,1.1799552099429567,1.2157475420298636,1.3146511049983454,-0.5502493136082557,1.9999999999999998,-1.4068892451674921,0.25994222847453147,0.1901373010238473,0.19013730102384754,0.19013730102384782,0.6557127485327336,1.5905836774588415,1.7719075784451537,-1.2933453701341915,0
44,-0.5412981576639286,0.22075889774886376,0.09711565513933265,0.12985280755094547,-0.00730581118727987,0.9234669297786638,-0.49999999999999994,1.038546277859834,-0.18300220763418287,-0.28294778881577287,-0.2829477888157724,-0.28294778881577226,0.1576398124987155,0.06807848639749765,-0.018752627881838246,0.1103379552855081,0
