,open,high,low,close,tick_volume,real_volume,RSI,ATR,upper_gap,lower_gap,BB_UPPER,BB_MIDDLE,BB_LOWER,Bandwith,buy
19,-0.6003232482254367,-0.5645034503440611,-0.481412272601203,-0.4255808333617535,-0.6618014890461507,-0.4741051121306304,0.2303045126232261,0.1408682548860123,0.1408682548860125,0.1408682548860117,-0.598334493076552,-0.3592010379393158,0.3053682918503489,-0.7735494577589445,1
26,-0.2679008584838354,-0.3473220075258393,-0.1925484793521375,-0.2727737649502491,-0.6778788220397629,-0.4966023423391559,0.579631104163203,-0.8003760321631395,-0.8003760321631394,-0.8003760321631401,-0.5798543711238551,-0.3458882362780307,0.3013114627203268,-0.7510285582410943,0
32,1.2495095793954725,1.1059203962375956,1.0375870952079966,0.9426706032942171,-0.0684017440091868,0.0249567670160227,0.3934748132647907,2.1092475914903743,2.1092475914903748,2.1092475914903743,1.399170153492221,0.7644022338470158,-0.8971618269538671,1.8981908624729276,0
17,1.0801396197352724,0.97801164891743,1.1373601116973318,1.079992442975683,-0.6033384599784695,-0.5092056564287567,0.5862158348985101,-0.7980066318181435,-0.7980066318181434,-0.7980066318181441,1.5583486725282172,1.0467123531310252,-0.5259708266207835,1.7979792931840128,1
30,-0.8680661684698041,-0.9622791656944149,-0.9133637152466502,-0.9932751620874748,0.0653324349831337,0.1239672281518653,-1.6375250209667231,-0.3886927222203066,-0.3886927222203067,-0.3886927222203074,-0.5663291043063547,-0.4218569587464499,0.0906915161047322,-0.6072472919588899,0
36,-0.2778284049648075,-0.1017489205656136,-0.2379541635029741,-0.110909298602309,0.0236775267724109,0.2783525831063435,1.4107334036709518,-1.0841117234762525,-1.0841117234762525,-1.0841117234762534,-0.6602406220814048,-0.2100751667429836,0.7882798561080284,-1.1307984958916677,0
33,-0.527220405956469,-0.6271406858738443,-0.5106869900142422,-0.4959947979643784,-0.5236825828737539,-0.3828537628303158,0.1243964788460285,-1.5446639155346005,-1.544663915534601,-1.5446639155346014,-0.5208471521187429,-0.2962639597581339,0.305598455081572,-0.6899258858121102,0
28,-0.5831756679401235,-0.6780700269120797,-0.5988098638596133,-0.7136645225658512,-0.2445216190755763,-0.168714858513261,-1.0191943977520366,-0.2530445524693594,-0.2530445524693597,-0.25304455246936,-0.5744098100978237,-0.3660191042600391,0.2418440349442064,-0.7088420998298149,0
4,-0.8578377872469847,-0.8823727857895969,-0.8147855851823377,-0.8255672131998967,0.5783455150520359,0.5988416489441998,-0.8781037781311206,0.3410825840380662,0.3410825840380668,0.3410825840380664,-0.6794012759312673,-0.6638912841977396,-0.2735134187970731,-0.5027354814705823,1
14,1.5789236217185971,1.571016504914354,1.6911899696950228,1.691512890748681,-0.3395240413105582,-0.7693818130794642,1.048411845380094,0.2344595685133066,0.234459568513306,0.2344595685133057,1.4875717668214272,1.8606770088756492,1.5850441995009807,0.4965515200725351,1
10,-0.9180047356165052,-0.9371071925375856,-0.9357678357158123,-1.0008716893890026,-0.3351393141304821,-0.2723094868038236,-0.2997633853856005,-0.9176613492403752,-0.9176613492403756,-0.917661349240376,-0.961634770320048,-1.144782856773554,-0.8840241839076876,-0.4226830855178362,1
35,-1.1917643506978244,-1.2871732378348812,-1.2326971123337758,-1.2617831847837886,0.2882227333036681,0.344170822044149,-2.035256021736707,-0.4197911017483608,-0.4197911017483611,-0.4197911017483614,-0.5530092065041976,-0.5815402893383752,-0.3223364718581316,-0.3345561362154082,0
23,-0.2781292397066548,-0.390933914506857,-0.5874584428219045,-0.640913164947372,-0.0676709561458408,0.2502058806586525,-0.033848778515229,-0.0134389425817629,-0.0134389425817631,-0.0134389425817637,-0.8784648094456752,-0.9539894627429472,-0.5852074121239952,-0.5240855274989711,0
24,-1.0994080849506105,-1.1967297528876697,-1.1442755168821497,-1.1688718124035622,-0.0157850178482738,0.3189138644908791,-1.8480103168551685,-0.4058708747215162,-0.4058708747215166,-0.405870874721517,-0.5391199896571766,-0.5339825195177504,-0.2344095251164276,-0.3751632779764138,0
34,-0.4748751608749859,-0.4497660843268871,-0.5495207988274554,-0.438144320821973,0.9985485364759942,0.8147336931246334,-0.3018761280455519,-0.2275734987606677,-0.2275734987606673,-0.2275734987606683,-0.5421893855842761,-0.3333205016579775,0.2577557968748772,-0.6837463757935203,0
20,1.3912027428056928,1.2991006553481437,1.465953878578378,1.3070117396405765,-0.5507217338175564,-0.4165534728835414,1.437076701161567,2.305611645081816,2.3056116450818145,2.305611645081814,1.2933052389796431,0.5827886280791573,-1.1291488386139286,1.95742485880055,0
18,-1.1171573347196184,-1.0609181767857094,-0.9853556223542256,-1.0297969279602053,-0.4527961601291905,-0.3280995979585225,-0.4012498856266252,-0.8554645901842653,-0.8554645901842656,-0.8554645901842661,-1.1612242250964764,-1.224223872811496,-0.6843354128944684,-0.7828536037140902,1
25,-0.1923913382800874,-0.2741476669536623,-0.3917957907245541,-0.4965791462183416,-0.1568270754740546,-0.0552347023327852,-0.3692609708883161,-0.7968219316456454,-0.7968219316456453,-0.7968219316456461,-0.6627451301309076,-0.2045785400802955,0.8065170576465069,-1.1443143917052545,0
6,1.6703773832402673,1.5590159130605163,1.588131015536875,1.5980171701144914,-0.3819097373846271,-0.7693822006156446,0.7968649530046902,0.323015906407485,0.323015906407485,0.3230159064074841,1.3027231498553888,1.9963213839862703,2.276848168960747,-0.0415214344326136,1
13,-1.122271525331028,-1.1270677806629572,-1.0794529283247063,-1.0368091070077698,-0.4199107062786198,-0.2094522927070357,-0.3437821242583294,-1.1288341549880292,-1.1288341549880294,-1.1288341549880303,-0.7530703316922165,-1.0667757433432663,-1.1048205618489335,-0.0431714082376739,1
7,-0.7585623224372754,-0.8612985757048107,-0.8446577458078873,-0.8097898103428766,-0.2598681642058427,-0.246545041395365,-1.280772410248523,-0.3294577135954371,-0.3294577135954372,-0.3294577135954374,-0.6578585242087974,-0.2478767756840568,0.6920193623673144,-1.0711340246079433,1
38,1.982042175794384,1.8420542623936973,2.050850783626639,1.9687861372544504,-0.478373735346301,-0.7693526329472024,1.2968896021089693,0.2661502981276134,0.2661502981276134,0.2661502981276125,1.3407463500493535,2.3259221735855573,3.0006501444621865,-0.3881255424093357,0
1,0.9056554694636624,1.0705040154006626,1.052821897127027,1.0668446072615003,-0.1049411371764876,-0.769330266153955,0.4042970696193676,-0.381288346142198,-0.381288346142198,-0.3812883461421988,1.6146171879668323,1.347185238778697,0.0914165082901241,1.4671415111816084,1
16,-0.1388427542312149,1.0268921084196447,0.0156604802079425,0.6171886258364444,5.219579235162573,5.061018789151714,1.2700505761974423,2.031649730191798,2.031649730191799,2.0316497301917984,-0.4604077826751447,-0.5901718207217215,-0.5251879575920145,-0.1060959533766505,1
0,0.988084188729906,0.888446256057087,0.9306447601685278,0.7971678880572605,-0.2415984676221923,-0.7693712229403373,-0.1991917156013759,-0.6712437133609271,-0.6712437133609274,-0.6712437133609277,1.5765049549340069,1.100568048130382,-0.4311699770752709,1.754240523901544,1
15,1.8800591983080472,1.7176578834209966,1.7823000596029477,1.8075060191604733,-0.2693684064293408,-0.7693596702519314,1.0936190864700082,0.3884705909379655,0.3884705909379653,0.3884705909379645,1.085268738827052,2.17727426992511,3.1424817960153524,-0.6890490673432249,1
5,0.6466367567328761,1.1451418427842834,0.6163896303877462,1.1860516510700936,2.265003903654637,1.9877855792212915,1.661439837647074,2.657171421270404,2.657171421270404,2.657171421270403,-0.1629864225592955,-0.4837537546436467,-0.8517376165928023,0.415368472383147,1
11,-1.4303263009829734,-1.37820211750667,-1.325002088666725,-1.2337344685935323,-0.3899484038814332,-0.3024064524966607,-1.652974205005792,-0.451481831362665,-0.4514818313626654,-0.4514818313626658,-0.5907904883209991,-0.6791721874773805,-0.484633360577653,-0.2719301852534669,1
9,0.6983803323306645,0.6981929705694268,0.7663478767280048,0.8027191964699154,-0.2167516802684278,-0.7693468412944814,-0.1871037060221107,-0.6194130808141659,-0.619413080814166,-0.6194130808141667,1.593715507684657,1.1510357967724292,-0.3427188109561681,1.7139491206793176,1
8,-1.17341343144512,-1.0006225201542356,-1.1105199753752784,-0.9596751374845636,1.1534755635053493,1.0540205080178102,-0.979333240792908,0.3401940589086961,0.3401940589086962,0.3401940589086952,-0.6717316915409423,-0.6695003738100443,-0.3021712534271709,-0.476203928053445,1
12,1.0945796873439562,0.9461076364279616,1.0077149345824472,0.9195888472626528,-0.4432959179056923,-0.7693997265619295,-0.0300479055182822,-0.3102063357923571,-0.3102063357923581,-0.3102063357923579,1.6088197739749293,1.4176151609783236,0.2734344231168113,1.3533938102689322,1
37,-0.3307753195299853,-0.2340481283201091,-0.174923904583064,-0.2461859193949022,0.0463319505361373,0.9818439914893774,0.6839065843168997,-0.0851133030178556,-0.0851133030178559,-0.0851133030178564,-0.7620496081070898,-0.808841968389426,-0.462294037958253,-0.473522142405598,0
