,open,high,low,close,tick_volume,real_volume,RSI,ATR,ROC,upper_gap,lower_gap,BB_UPPER,BB_MIDDLE,BB_LOWER,Bandwith,buy
158,-1.0042983950601556,-0.9966003403888921,-1.0258301991578245,-0.935953438929028,0.1974456882148451,0.1629719445368326,-0.20984717166523578,-0.8707031048265425,-0.3175556085370049,-0.8707031048265428,-0.870703104826543,-0.9991453337052162,-0.8852508543692054,-0.7284080369225407,-0.7887679910823893,0
150,1.254036457894454,1.20360942715063,1.086037993371551,1.0192068247855155,0.6422140286358639,0.6974535692449488,-0.2014786588933518,0.37608039825846107,-0.4540863094921915,0.3760803982584604,0.3760803982584605,0.981417732921407,1.1261955603272291,1.2598628812689971,-0.8776493332612121,0
102,-1.9072456350685485,-1.8397324004009818,-1.866056776587854,-1.8577440504357257,0.4491291378240091,0.5330470198507025,-0.6005810970000047,-1.755497774407153,-0.5306455447625739,-1.7554977744071532,-1.7554977744071534,-2.038481541448548,-1.8719065521123222,-1.6256739004064185,-1.409836251333823,1
163,-0.4807050062073235,-0.5007080900583186,-0.41475632466325674,-0.4422064643978148,-0.7791969584069764,-0.6731604373077416,0.49848820686766643,-1.1375268207041516,-0.3949717033157881,-1.1375268207041518,-1.1375268207041522,-0.5343925704866589,-0.5871632702136252,-0.6307284992129634,0.4298264792090298,0
112,-0.7173661243594157,-0.7446210094695613,-0.6692405338755989,-0.6929677231164232,-0.8971859484177749,-0.7859765799757995,-1.0390361264434291,-1.2489543318494296,-0.8417625389884723,-1.24895433184943,-1.24895433184943,-0.5889271221929004,-0.5235819181127034,-0.43313809717635193,-0.4260416354264041,1
246,0.6561964437390041,0.6186025353973661,0.6464389305973978,0.6599767425281613,0.564214595642148,0.6414471969101604,0.5634619422468794,1.3795303094370133,1.3965283456790705,1.3795303094370135,1.3795303094370122,0.5482685579623432,0.34574480732617335,0.10269915165061229,1.1257873793593327,0
39,-0.5448974010002112,-0.4596078028504403,-0.477890232614864,-0.4181022813892048,0.24086669236870714,0.2435650190081866,-0.5322112734725784,1.5066179032297384,0.2150752704297906,1.506617903229738,1.5066179032297375,-0.21023987216364085,-0.24947870951102755,-0.2873332781661497,0.2627033598111181,1
170,0.5119569060417324,0.6036220568823455,0.5860330310140707,0.593884627827132,-0.6881316305462931,-0.5042732419575598,0.44202909968516735,0.35018103080307367,1.904738129401274,0.35018103080307306,0.35018103080307317,0.33471536355097353,0.31516783170627205,0.283485539882519,0.05065685439138343,0
85,-1.0711976980672016,-1.0933972784859518,-1.1520980150610383,-1.163388068929626,1.4129698470509229,1.6965722562254377,-1.702884056086749,0.06227643443851645,-1.0968486653297256,0.06227643443851533,0.06227643443851531,-0.5829131562129829,-0.6514756009829527,-0.7113287033522193,0.5617735430670929,1
243,0.004604966473847325,-0.05244607910883914,-0.008283077789638573,-0.058483421986549565,0.22067394575612084,0.2618511744685288,-0.20629682221990786,0.7416830969891819,0.846235574956772,0.7416830969891809,0.7416830969891804,-0.06264625311073575,-0.20350980570357172,-0.35960117243070044,0.9260536578134732,0
282,0.7664062781725764,0.7557315310348675,0.7766039013124397,0.7132392114342834,1.3616301187352624,1.8309398906256302,1.862107163717721,-0.7369900914522066,0.7117363716912364,-0.736990091452207,-0.7369900914522074,0.4342724277132634,0.3170573426038481,0.17297639294439682,0.6296201824493234,0
17,-0.7011246750744681,-0.6846990954094765,-0.6341661405691503,-0.6552563400223069,0.6494728591175125,0.5592514115164129,2.231929111012324,-2.023526112026873,0.6370778893313361,-2.0235261120268735,-2.0235261120268735,-1.0735816745942504,-0.9553696383347352,-0.7915142304142736,-0.8267354962646969,1
111,0.11094778917290855,0.11541210322614198,0.18384665443346226,0.16389710512514694,-0.3232104254234098,-0.2977393610751657,1.3651386885215375,-1.3923043191606526,0.2532495172093513,-1.392304319160653,-1.392304319160653,-0.15494107223089035,-0.07682982326388205,0.015260876039966283,-0.5237129024964439,1
131,-0.9872835434283058,-1.0292501012549637,-0.9821820652653551,-1.0043782165018578,-0.3690070468258114,-0.11606520147966831,2.812114464679938,-1.69466437643054,1.6508125151741413,-1.694664376430541,-1.694664376430541,-1.4294965320768034,-1.4951077366248622,-1.5269466362576039,0.8343934902611685,1
42,0.6407283968009586,0.8917081821712144,0.7076242611430918,0.8201529263918295,1.2511639166781725,1.0199892701131068,1.4555436245093962,-0.34789726875031896,0.9573672645010219,-0.3478972687503192,-0.34789726875031945,0.3043626523284195,0.42136661938026204,0.5436554940957782,-0.7559097829377038,1
108,0.3081653876329855,0.5218055973003068,0.3829912653178525,0.5896080792288309,0.4710376080049851,0.8233930139644662,-0.4999513192432281,1.7089943559044054,-0.922220369706365,1.7089943559044047,1.7089943559044043,1.0644533468681543,0.9506779276078524,0.7920627195710752,0.4756633506349058,1
292,-0.4540226252391949,-0.2779214865015935,-0.3890351029051947,-0.25170566320073295,2.7268181642293325,2.105452816557465,1.4387215985591584,0.5953215553226824,2.702388385653147,0.5953215553226809,0.595321555322681,-0.9567770221576288,-0.9904704064685423,-1.0003220706256646,0.3869229904437717,0
5,0.9922397634680375,0.9792863642590306,0.8822167967129679,0.8197641492465296,-0.18476473132796506,-0.04761228778027655,0.9559042662118394,-0.11118909642548226,1.8577093724688047,-0.11118909642548314,-0.11118909642548327,0.5714957418859821,0.40677463011285,0.2054309895701254,0.8851559320004885,1
89,2.1206337875984405,2.0624901953451773,2.0755256000945788,2.0665724542241675,-0.8568004551926023,-1.362361981896076,1.4435895944230004,0.19598944781284586,1.0444816879386516,0.19598944781284625,0.19598944781284527,1.646373177234383,1.699875894521993,1.7118111358379395,-0.42693772616856007,1
