,open,high,low,close,tick_volume,real_volume,RSI,ATR,ROC,upper_gap,lower_gap,BB_UPPER,BB_MIDDLE,BB_LOWER,Bandwith,buy
158,1.7267539059018848,1.6935927266570057,1.7828835421468194,1.6895496113239201,-1.052276387566397,-1.4802290868109527,0.2771134431329567,0.6747997942202197,0.5345042737418524,0.6747997942202203,0.6747997942202197,1.6869970018277898,1.6860343143975896,1.5186553155974352,0.13204142952483439,0
150,-1.6694271873123125,-1.6464406768742377,-1.6651395066272763,-1.6911515301752722,0.34478494045753055,0.1661255353202051,-1.4827539409152004,-0.1557955309368118,-1.5083623158190458,-0.15579553093681214,-0.15579553093681192,-0.7110886756217956,-1.0372956863083984,-1.3003519292071168,1.1652196874433918,0
102,0.97584240268013,1.169069617587019,1.078936561476048,1.2827637021023628,-0.7633424348845976,-1.4801893196305163,0.2779798143901126,1.2316717427179396,-0.7105625378704704,1.2316717427179389,1.2316717427179384,1.516088051243042,1.0482357749848283,0.42082449110290576,1.5673231096079923,1
163,1.980917475612256,1.9924926982529336,2.0398754128449235,2.0618326529778632,-0.5302252685163277,-0.4857514291529613,-0.6758205341696114,0.40853803041101416,-0.7269957419677802,0.40853803041101305,0.40853803041101344,2.1457190431317406,2.593769884046856,2.83977599799404,-1.06016825174387,0
112,-0.5320596868657912,-0.4693772228375597,-0.42730508614632184,-0.3693147802529039,-0.22323294379191588,-0.32278218803466974,0.4620623909886702,-0.5830710457220869,0.5457136856209679,-0.5830710457220871,-0.5830710457220873,-0.8896617845520567,-0.5548447622108247,-0.12510526381034773,-1.300648102717565,1
246,1.0357647932610485,0.9747267096985818,0.986150202693247,0.917439221974662,-0.5712670231586288,-0.37771983111371715,1.1616781565385692,1.116605818239919,1.8467945018185883,1.1166058182399192,1.116605818239919,0.45467584757227153,0.06607308064354875,-0.37569966999695603,1.3550981378982427,0
39,0.5118057258626778,0.5092884787347676,0.6071018284859082,0.6225701773001624,0.20852631504509112,-0.008630521170623165,1.7156710888258135,-1.7490462326682927,1.2811924561923045,-1.749046232668293,-1.7490462326682927,0.009761406761151567,-0.00197369556230281,-0.014922957731885367,0.0370464056356017,1
170,0.07526966307994637,-0.023344319487047484,-0.011376329583672887,-0.07531555576918371,0.7420691253950047,0.7994057612535194,-0.207897384956303,-0.21313213494292718,0.07785439314504523,-0.21313213494292718,-0.21313213494292718,-0.3105369521248022,-0.08113727863132085,0.18380542099775868,-0.8220108254586144,0
85,-0.6420621430046761,-0.6263576342765069,-0.5458491722883858,-0.6079354525902831,-0.009815819651950457,-0.16837064379173702,-0.31110651908518555,-1.3877470841366348,0.034011298805672455,-1.3877470841366348,-1.387747084136635,-0.8076783140975167,-0.539022319910204,-0.1849473121104582,-1.0518126877174385,1
243,-0.7624858844619806,-0.775517988319048,-0.7282021739340776,-0.8065443961517699,4.005709454550783,2.801043600390235,-0.5150926477996862,-0.3556882120266119,-0.5726879775203009,-0.3556882120266116,-0.35568821202661177,-1.0170910867245766,-0.6575673454066737,-0.19002304771586853,-1.4177922440395268,0
