,open,high,low,close,tick_volume,real_volume,RSI,ATR,upper_gap,lower_gap,BB_UPPER,BB_MIDDLE,BB_LOWER,Bandwith,buy
19,-0.7946070167691021,-0.9985990994488606,-0.6795945375273553,-0.8009346397083631,-0.4098677029581132,-0.3199664622753206,-0.2005233098928512,-1.019559271355993,-1.0195592713559924,-1.019559271355993,-0.4030725479631155,-1.5360509954554649,-1.7313032548662348,1.3086220355519702,1
26,0.6319451006950658,0.7014007615942539,0.7407228835818637,0.6534112004374193,-0.4528462001580798,-0.3300987214624184,0.2029456228141354,-1.0211021295580198,-1.0211021295580194,-1.0211021295580194,1.074080414639631,0.362685271404817,-0.3658128844517134,0.9245495937815992,0
32,-0.5577869166540236,-0.7845135846459785,-0.9590899250922256,-1.1144199849492906,1.3565450406122426,1.1964598259999812,-1.630680143597223,0.3593702467076662,0.359370246707666,0.3593702467076667,-0.1156963665050413,0.5744287754402133,0.8582704636292586,-0.8067191686172178,0
17,-0.2661336269002858,-0.1045136402287344,-0.4472827799062334,-0.2939553338778461,0.8676515424066116,0.7730445159587507,-0.0258409399221272,1.3115066146349783,1.3115066146349794,1.3115066146349788,0.2518948557773771,-0.1966909673985057,-0.4618558175626634,0.5411365888765044,1
30,1.96513259796368,2.23836150948546,2.18448185332556,2.225235516655453,-0.0588824614055025,-0.9564589641072012,2.0353654123352247,-0.167130114734818,-0.1671301147348171,-0.1671301147348176,1.8057974354541035,2.4681969926874103,1.8655274802790736,-0.5399211149445554,0
36,0.6992269063598031,0.5881705615684498,0.7262973151914216,0.7573827928970873,-0.5236507430675292,-0.4075794583242019,0.3576753936788828,-1.0319021369722254,-1.031902136972225,-1.031902136972225,1.1420979008340977,0.4797743564962557,-0.2633492723614483,0.8732028002260352,0
33,0.8826957949345615,0.7242942993043889,0.7187839983213983,0.7441900228568857,-0.3947152514676295,-0.3078897308564564,0.3455975827805017,-0.4745446114891534,-0.4745446114891525,-0.4745446114891524,0.8993298784892367,0.0321007910986235,-0.6687836054394107,1.0930585335050227,0
28,0.6912242246287525,0.5980704697674286,0.7891086442248146,0.8054421694720983,-0.3845554280028121,-0.2087347742750675,1.031066162671332,-0.622851856159214,-0.6228518561592132,-0.6228518561592135,-0.8732777669594005,0.3340797646852816,1.136929831377533,-1.487555572221577,0
4,-0.8962707143153749,-0.7634762797231518,-0.7433074645851537,-0.6046136569673015,-0.2594953329822758,-0.1158951681395852,0.2096947546281954,-1.4108666828456662,-1.4108666828456653,-1.4108666828456664,-1.8638169457184968,-2.1770862813201006,-1.4310560453528756,0.1567637943252835,1
14,0.2498911469424573,0.2104271893512273,0.3319984458525924,0.229986104861499,-0.594001410701918,-0.9565299346525766,-0.4580897795452768,-0.7256447838694139,-0.7256447838694136,-0.7256447838694134,0.8588020699289418,0.9753242315862648,0.6222569500317299,-0.0465766268569232,1
10,0.0895411167018341,0.1847493024601308,0.2529583523799465,0.380132392461862,-0.580140758071222,-0.4725499367092034,0.6745675463619353,-1.0781878830331066,-1.0781878830331064,-1.0781878830331066,-0.825826329152196,-0.4492247735202501,0.0538630868209085,-0.5409065067922948,1
35,0.2297362448050036,0.149480879501275,0.310360093266926,0.2054852462154136,-0.5296558620914076,-0.4302349391362935,1.130527868229101,-1.300359464125319,-1.3003594641253182,-1.3003594641253182,-1.9991179842119635,-1.620717019914175,-0.5813776210051569,-0.6953741159492735,0
23,1.163975237999905,1.09275650758507,1.022622532545141,0.95935781994109,-0.3331278679901795,-0.2121280013873626,0.671958636453151,-0.212065859868922,-0.2120658598689212,-0.212065859868922,0.7977910034705327,-0.0331898398690759,-0.6755838978617343,1.0417112838598992,0
