,open,high,low,close,tick_volume,real_volume,RSI,ATR,upper_gap,lower_gap,BB_UPPER,BB_MIDDLE,BB_LOWER,Bandwith,buy
19,0.197495127449906,0.0672543440835561,0.323540118352047,0.1364981362808237,-0.5040199447529632,-0.1871123903985483,1.060672822013765,0.1427220829537331,0.1427220829537339,0.1427220829537331,-0.7514132398329616,-1.0644062351913512,-1.0340847269855955,0.652453971919674,1
26,-0.5064418246477992,-0.3639524121915882,-0.3019958062668357,-0.3972702823636758,-0.2026536325339112,0.0095910420422483,-0.407683544953088,-0.0109676752016992,-0.0109676752016991,-0.0109676752016995,-0.1759822804464852,-0.3305196477904211,-0.3626059796001405,0.2672343255031288,0
32,-0.3695822428537371,-0.4757879709158509,-1.0280333475834895,-1.0975301973936649,0.329941667381374,-1.282323626417078,-1.0406727395233872,0.6464829569076641,0.6464829569076651,0.6464829569076646,-0.7171165073220852,-0.4839195610658446,-0.1983884813166576,-0.3072836213965323,0
17,-2.2929810291433648,-2.252916202583994,-2.293545084277833,-2.2596519047222614,0.2216931939169323,0.4898069423004608,-2.1258791992817034,-0.3484346044847991,-0.3484346044847988,-0.348434604484799,-1.132909516448349,-1.0727349570374989,-0.7703427220853828,0.0568186271799808,1
30,1.6477157183887663,1.9628948842505447,1.342996172786333,1.1155345103748815,1.9667995013362884,1.5601720353075266,-0.026359247959395,0.0764484570824795,0.0764484570824797,0.0764484570824793,0.8922161703351883,1.419622436146934,1.458760285523933,-0.9694114588382112,0
36,0.0630904260467701,-0.1330481491539315,-0.1368034937636025,-0.2374163207178105,-0.1238692406041697,0.1734667345480091,-1.0852984234506164,2.202896698227788,2.202896698227788,2.2028966982277884,1.239109771967087,1.1413674108324203,0.7952268240203578,-0.0494657610228167,0
33,-1.5552894716704455,-1.5713313297619915,-1.4288846233780468,-1.4072818185759657,-0.3845623098351031,-0.1998867597469991,-1.210718683253192,-0.5618926019229042,-0.5618926019229036,-0.5618926019229047,-1.2370323117313662,-0.8271890938824104,-0.3309905475868725,-0.5361367421107937,0
28,-0.1517116081591568,-0.1775598143178148,-0.042077832048463,0.0291913246569553,-0.5783206721013373,-0.284210192156296,0.1041807697224693,0.1077556300400666,0.1077556300400671,0.1077556300400665,-0.2909792458360073,-0.3627240389288618,-0.3271227413611254,0.1452480439480911,0
4,0.6995181673940403,0.8178322979095821,0.8918940886428905,1.016524617175541,-0.8297261504137239,-0.4775426876369389,1.7705306443895754,-1.4551634978686567,-1.455163497868656,-1.455163497868657,0.779934346931783,-0.4779885015693459,-1.2730107487485505,2.0031801933455773,1
14,0.6473519590868856,0.4973483087296043,0.6776061587872967,0.4893937332706592,-0.746778355658427,-0.281261548397744,-0.5786977000799843,-0.5057836425963155,-0.5057836425963155,-0.5057836425963163,0.5362554712943517,1.3236149879567831,1.574046768327514,-1.3276706917551495,1
10,-1.528899507468003,-1.4528190212631458,-1.341090107642064,-1.2949968558973814,-0.5898500953105678,-1.2825621053897034,-0.7251217657854098,0.4269261595427577,0.4269261595427579,0.4269261595427582,-0.8937847297585788,-0.9861667269396528,-0.8150678995684808,0.2853776565339158,1
35,-0.0817475170177974,-0.189800522237885,-0.0103100796439946,-0.1146219280348269,-0.3227517909633953,-0.1761679582570381,-0.1586529845138401,1.5100730265429707,1.5100730265429712,1.5100730265429712,1.3453642079378592,0.2128915948442021,-0.6580472825216469,1.6382678511743605,0
23,1.345765430305008,1.062646456310953,0.8878509201550495,0.7349825186366264,-0.2180261968128852,0.0284942193034183,-0.527924171794124,0.3614657069950711,0.3614657069950716,0.3614657069950709,0.9037014573708012,1.4355479618588114,1.4740564828352634,-0.9772222691965036,0
24,-1.294458430134679,-1.3532241704589516,-1.5623091834768117,-1.6196829302438294,0.4362685703109438,-1.282366182829253,-1.4387126613940446,0.6411973303044363,0.6411973303044356,0.6411973303044362,-0.770428865815633,-0.6402471462629492,-0.3915472759746311,-0.1236128301230845,0
34,0.1011410721061057,0.209135276793443,0.1421751318974499,0.4053182932354643,0.2873468538583836,0.5740470273673363,-0.3793152461701026,2.307389470307012,2.3073894703070126,2.3073894703070126,1.229270736972198,1.1214794326058624,0.7728652731707013,-0.0322310005964551,0
20,-1.2195845782114711,-1.1456885316323344,-0.9535235283075568,-0.8834697020408958,0.3968763743460731,-1.282397088764688,-0.0678288103290698,-0.2211729793455102,-0.2211729793455097,-0.2211729793455103,-1.1156271502979156,-1.1479710777143752,-0.8943804119290535,0.2182132381430785,0
18,1.2009274872404403,1.2217756592718458,1.291012577942657,1.4562612936754142,-0.9094713276109012,-0.5750164785171654,0.965661904091446,-0.9127768910449666,-0.9127768910449662,-0.9127768910449664,0.5899508350624825,1.3254826407344018,1.5379560957363054,-1.2545125630053118,1
25,1.1413966377605145,1.3330548221815606,1.056508805647858,1.5585899542445685,1.29136745832887,1.2284236821861083,0.4220335869185226,0.6956799429838751,0.6956799429838745,0.6956799429838744,0.9777765349487332,1.4662380399343151,1.4659435556831697,-0.9192673965489528,0
6,0.9051144001339952,1.0370522488417198,1.113113164477638,1.0696248950925058,-1.060314614598333,-0.6738571658131025,0.4080749104251998,-0.132943673737765,-0.1329436737377638,-0.1329436737377649,0.8079117820321191,1.140887878362492,1.1065736022272354,-0.6641481923637816,1
13,0.7001318874917709,0.6108530548975113,0.8000564044190637,0.6332069859624432,-0.8726412256925262,-0.4166028151847526,-0.3367701701914004,-0.3183471915125697,-0.3183471915125695,-0.3183471915125699,0.5794375714229842,1.300244089685468,1.5081507638833858,-1.2315135266691315,1
7,-0.006873665094591,0.0199606998469261,-0.1281395612896581,0.011491232017967,2.164721266428078,2.252003133647304,1.1869782875070811,0.0662837905378031,0.0662837905378034,0.0662837905378032,-1.2594505961441536,-1.2437261403940327,-0.932243351594924,0.1576394474424398,1
38,-0.6463700069305162,-0.6827672139279202,-0.7236405199988633,-0.8314756799138668,-0.1626209130574165,-0.0437475527811077,-0.5168331525210597,-0.9696990236951318,-0.9696990236951314,-0.9696990236951322,-1.1827389443765226,-0.6575607922825187,-0.1188246502398144,-0.739100484921298,0
