,open,high,low,close,tick_volume,real_volume,RSI,ATR,ROC,upper_gap,lower_gap,BB_UPPER,BB_MIDDLE,BB_LOWER,Bandwith,buy
158,1.658368840127437,1.6990017624359792,1.678913260094601,1.5808049167851297,0.045499900816953015,-1.1255263901913375,1.6564234855555984,0.03009166326993019,1.261606948734021,0.030091663269929857,0.030091663269929018,0.8935682314455327,1.0330883562536484,1.081313199866523,-0.3571310659839441,0
150,0.7248317048630715,0.7047283680351268,0.779455018308463,0.7778768803347658,-0.5360393437481956,-0.37993001308056645,-0.10607744196813407,1.2215053012386885,-1.0270517506463719,1.2215053012386878,1.2215053012386887,0.9488427927038227,1.1395700546798526,1.2352099884772019,-0.49906572281437583,0
102,-0.10948892327174738,-0.08327039678107205,-0.05058194978277181,-0.03249946814203882,-0.31666250119173606,-0.06809696530968133,1.0615015759255673,-0.4953412115511301,0.3066619043548789,-0.4953412115511315,-0.4953412115511315,-0.6603530166520314,-0.4181118827003568,-0.09335406960301637,-0.9616462433486588,1
163,-1.4428986478764045,-1.4589292573924015,-1.505410381128136,-1.5162032238091303,0.10043075317903648,0.11909059525351134,-1.5574111542487517,0.15334134995635318,-1.7041928556979955,0.15334134995635254,0.15334134995635254,-0.7889001897066381,-0.8788774871318711,-0.8868066406088316,0.2514996893400534,0
112,-1.391787113900578,-1.4455733461243305,-1.4359891074332327,-1.4610857148134653,1.2676680450118258,0.8634866877027377,-0.6551867411762133,1.7966705057753256,-1.1868031270881756,1.796670505775326,1.796670505775326,-1.1489100562792445,-1.3254097996596599,-1.3844002642267381,0.5942655650071444,1
246,-0.26282352519922814,-0.20644157847550584,-0.7508313192270136,-0.7743513459755851,10.984363992492797,12.874466024383759,-2.2039466822642733,0.5079544835804477,-1.991952823145022,0.5079544835804475,0.5079544835804466,0.36802746975118544,0.5040744149113789,0.6059445983412263,-0.41642305354725995,0
39,-0.24779072108869066,-0.20792556861640235,-0.18338786467736976,-0.24701085450354568,0.17303651702671147,0.0025901584681867385,-0.5448378764861123,0.7868879850286694,-0.7033091126984026,0.7868879850286691,0.7868879850286685,-0.1837372636524027,0.012460085768021444,0.2372293615888298,-0.7018580905847769,1
170,0.13253922290790282,0.1007443806901309,0.11693460195927731,0.11497710998149767,-0.1565485971457893,-0.25879380189933715,-0.4939604329852671,-0.8542788955852783,-0.13552380965773014,-0.8542788955852787,-0.8542788955852791,-0.05650231018024752,0.3114783227914978,0.7016513000680846,-1.2253672953374615,0
85,0.4031296968975735,0.43909413281460047,0.4791325516718159,0.43227520230789307,-1.2447686376312284,-1.1256123224200072,0.8449519892499232,-0.5839944949571593,0.2323142123721726,-0.5839944949571602,-0.5839944949571603,-0.013398184909866535,0.05480264034354286,0.12743542467944208,-0.24729384603093504,1
243,-0.2643268056102816,-0.2806410855203456,-0.20602523653440322,-0.20976929437133957,-0.6346376244864463,-0.3638890915986565,0.2133610435109311,0.5555245380909979,2.2028088186154156,0.5555245380909979,0.5555245380909979,-0.10224013608544559,-0.3132381293846154,-0.5222891244602583,0.7304759110437337,0
282,0.23325901044850286,0.18087984829855774,0.26483209809189684,0.2043568542987915,-0.7701452792093146,-0.5697281168121137,-0.712870138381043,-0.8175202170998556,-0.23917888698826134,-0.8175202170998563,-0.8175202170998566,0.1359073544197548,0.5524318752704814,0.972296586682317,-1.3242754268914303,0
17,0.22423932798218016,0.16900792717138363,0.052040802635780814,0.09114251149688521,-0.5530211214500385,-0.3031074963977041,-0.35136619019056425,0.6830987751874752,-0.05028934341596023,0.6830987751874741,0.6830987751874738,0.1124636618572337,0.3294039330970275,0.5435420560484431,-0.7134454616613504,1
