,open,high,low,close,tick_volume,real_volume,RSI,ATR,upper_gap,lower_gap,BB_UPPER,BB_MIDDLE,BB_LOWER,Bandwith,buy
19,0.0303577656878489,-0.007163341701492,0.0013868924303958,-0.1103249345884887,2.4217050818645607,2.4570830433253383,-0.0199505212514603,0.9802303966637462,0.9802303966637484,0.9802303966637488,-0.5424324145830217,-0.2824674542196006,-0.0094967454916702,-1.0813802811338311,1
26,2.2505525697246385,2.1925795057982858,1.909134480019229,1.797424449773265,0.3923032205740441,0.4699674457641816,1.5131560509091786,0.2015368670416272,0.2015368670416285,0.2015368670416281,1.6431269376137532,1.2482697846690587,0.792361082989592,1.225466665901677,0
32,1.4470534977875158,1.3956577415073226,1.520804599508415,1.4486308421395584,-0.4582199552455875,-0.2184458304526631,0.3714697734786084,1.4744012904624135,1.4744012904624142,1.4744012904624146,1.3415786072579796,1.5440002491814615,1.667629031935063,-1.085222489493186,0
17,-0.8093893846825276,-0.8757185230073747,-0.7752728685912275,-0.8109451377483704,-0.0520543320621114,0.1219972497376619,-0.6192837634260108,0.5359757547639485,0.5359757547639503,0.5359757547639497,-0.3311196874207057,-0.52821038158629,-0.6977391250398042,0.959379921564168,1
30,-0.7822033258575873,-0.869749071589465,-0.7845188181271995,-0.835209040888106,-0.7147873153447087,-0.0043298524123634,-0.2523797894010476,-1.4157496944812569,-1.4157496944812562,-1.4157496944812562,-0.7306583958993621,-0.8749770728348734,-0.9745037732917462,0.8335815952636674,0
36,0.1632673866097806,0.4465149660596572,0.1893878663284872,0.4507778255179099,2.074808262064081,1.8137475071064824,1.6700755951446586,-0.8566876732140923,-0.8566876732140912,-0.856687673214092,-0.6942592136497272,-0.3279106698066135,0.0532296889685578,-1.5341484759000508,0
33,1.0090558833856993,1.0046586736342271,1.144802651712232,1.1332001013229889,-1.484964813851027,-0.8200901966940206,0.3310014824669648,-0.4274079068839476,-0.4274079068839462,-0.4274079068839468,1.3069843155251744,1.2635340442636704,1.156595596264914,-0.1157811881823377,0
28,0.2085774846513473,0.1241645894925238,-0.0941545861079771,-0.1527867650830271,0.1306647329127414,0.3564088807229177,0.0673112462509616,2.0883711888183245,2.088371188818325,2.088371188818327,-0.5485540546354655,-0.2767579220048214,0.0077000134056897,-1.1330002881714447,0
4,0.9305183801136504,1.0046586736342271,1.0862449713177451,1.042210464548977,-1.0673891536526423,-0.4880960954349108,-0.2371476363284055,0.8853895180559236,0.8853895180559253,0.885389518055925,1.4806274420186238,1.456725971041276,1.35950484049883,-0.2260121290889209,1
14,-0.7640792866409598,-0.8607948944625999,-0.7197971713753972,-0.7897142225011011,-0.5509265059917184,-0.2192761646282111,-0.246572652127976,-1.2011098113161884,-1.2011098113161875,-1.201109811316188,-0.3457509792116879,-0.6973989688487022,-1.0122230110260342,1.7020378432163958,1
10,-0.3200403258336024,-0.293697009761165,-0.2359258123262104,-0.2225454866097675,-0.3696336956437291,-0.0004102907834521,-0.3873240277315668,-1.1711600601768732,-1.1711600601768726,-1.1711600601768732,-0.4775659561234359,-0.2641736469191868,-0.0384768215921519,-0.8840077606748812,1
35,0.1149366153654412,0.0943173324029763,0.1554860513632578,0.2233037335828836,-0.9929069675831014,-0.4599891318872205,-0.570083412189638,0.6607663845110896,0.6607663845110898,0.6607663845110892,0.4949059565878193,0.511740128962638,0.5026977923042673,-0.2043193957955208,0
23,0.3052390271400239,0.2495230692686311,0.3095852102961198,0.2415016609376842,-0.1742368117634224,0.2396604569853343,-0.5050657030193707,0.301369370839338,0.3013693708393385,0.3013693708393392,0.4727156105096014,0.4774829356739676,0.4581578932456823,-0.1487506925323057,0
24,1.1872756023491975,1.1479255076640624,1.2865738779304654,1.2727175443764718,-0.1721766661912862,0.163836079629448,0.8687412591964618,-0.9415453014421454,-0.9415453014421444,-0.9415453014421452,1.1019407407533646,1.189077083340335,1.2158590634440438,-0.6007912394596434,0
34,-0.9845884304432532,-1.0518173398357151,-1.105045068707552,-1.1840026485218125,-0.121465390569471,-1.5652129163375164,-0.9162099383664544,-0.9165871754927106,-0.9165871754927096,-0.91658717549271,-1.020552211508921,-1.0138701830392802,-0.9561110093055925,0.1861811414648783,0
20,2.217325164494156,2.1328849916191883,2.2296607305995817,2.1886798879015097,-0.6393542928572586,-0.5178404658403505,3.824159585566752,-0.996453178530878,-0.9964531785308772,-0.9964531785308768,1.510189955362789,1.0532135208417277,0.5453129659882088,1.523722078391906,0
18,-0.2686888813864925,-0.2668344783805696,-0.2266798627902383,-0.2801722565666423,-0.139848227982379,0.026678223903365,-0.6128789259458626,-0.9615118022016836,-0.9615118022016832,-0.9615118022016824,-0.4110045380878732,-0.2280521165807931,-0.0344716384219477,-0.7593080600544098,1
25,0.3445077787760495,0.6226137828879965,0.3866347897625508,0.6691529537755349,3.164308324251517,2.119161306739936,2.1289673796960256,-0.3375586534660031,-0.3375586534660023,-0.3375586534660025,-0.7601203504376289,-0.3366497497271923,0.101782198629854,-1.7799424325867592,0
6,-0.770120633046502,-0.7503600432312675,-0.673567423695539,-0.7138895251894257,-0.4838925385291314,-0.1453526558264568,-0.4433242509223246,0.6457915089414288,0.6457915089414291,0.6457915089414302,-0.3425728774816525,-0.5008279311684726,-0.6330856200003817,0.7806845453629531,1
13,-0.2384821493587806,-0.1325218214775993,-0.161958216038436,-0.0405662130617482,-0.0152886572362954,0.7307839058057182,0.2770241688980449,-1.0563526808095094,-1.0563526808095087,-1.0563526808095085,-0.5835247385306017,-0.297848234879819,0.0014873750097685,-1.189924477043237,1
7,1.386640033732092,1.3807341129625468,1.3882793228261538,1.3030474233011404,-0.3831038782307737,-0.3021745643846704,-0.148414199032298,0.7106826364099414,0.710682636409941,0.7106826364099412,1.5534673155565342,1.3602465287180825,1.0993728708350252,0.431265884868263,1
38,-0.3653504238751691,-0.4160707638283158,-0.5995998274077646,-0.5834710458133441,2.077026880372536,1.5052505482353218,-0.6377970221737286,2.1283041903374085,2.1283041903374103,2.1283041903374094,-0.5139846862752402,-0.2944691239771946,-0.0611509112405536,-0.9056718906530352,0
1,-1.3500898879785617,-1.3771524421118018,-1.3639316557147605,-1.4084437525643725,-1.2735621836025848,-1.565316902292361,-0.1607893816713882,-0.3824832801749699,-0.3824832801749684,-0.3824832801749693,-1.5525573935278332,-1.5979902849307968,-1.5626534918783472,0.598623387441522,1
16,-0.2747302277920357,-0.1832621585298314,-0.1742861487530669,-0.0981929830186209,0.7545718957973864,0.8599064326344459,-0.891299599773584,0.6557747593212021,0.6557747593212017,0.6557747593212019,0.5265273344681803,0.3649235862969086,0.1856908544275218,0.552577297620733,1
0,-1.606847110214109,-1.4338622305819455,-1.5241947810049363,-1.3508169826074987,-0.6835681862900288,-1.5651730822438037,-0.0115040610744441,-0.3076089023266878,-0.3076089023266872,-0.3076089023266868,-1.5401825952835282,-1.57678345099019,-1.5337255528122955,0.5493778544639526,1
15,-0.7731413062492736,-0.8548254430446902,-0.7845188181271995,-0.8776708713826444,0.7575828777874317,0.983401195127197,-0.7402495854463593,-0.0480443924526502,-0.0480443924526492,-0.0480443924526498,-0.3220053081860398,-0.5603701956940211,-0.7693561522724809,1.151238627115191,1
5,0.8368775108277442,0.7867736968805186,0.7564727712014204,0.6752189295604677,-0.4626571918624963,-0.2517573002943484,-0.9584878248421872,-0.8367211724545472,-0.8367211724545461,-0.8367211724545469,0.7394830544682138,1.037133613787862,1.28109049657745,-1.3909378215092818,1
11,-0.727831208207707,-0.6727571747984401,-0.6211737096583654,-0.6016689731681458,-0.1869146306688762,0.0697226059720734,0.3586220143573485,-1.5654984501778244,-1.5654984501778235,-1.5654984501778233,-0.3724326443004958,-0.7228005611511871,-1.035070118014168,1.706134725507429,1
