,open,high,low,close,tick_volume,real_volume,RSI,ATR,upper_gap,lower_gap,BB_UPPER,BB_MIDDLE,BB_LOWER,Bandwith,buy
19,-1.002103576861785,-1.0308349186375876,-0.9145017132561016,-0.9331425200090072,-0.8739538369427644,-0.5034887025424281,-0.6401789104350623,0.329609876915469,0.329609876915469,0.3296098769154696,-0.53400352553034,-0.5779941445873591,-0.4447752954994454,0.031835190664641,1
26,-0.7591304968296796,-0.646773252479794,-0.89674361475958,-0.9749919021337582,1.648715342088662,1.217273383850611,-0.7419564716966844,-0.969371209612184,-0.9693712096121831,-0.9693712096121831,-1.052593405173609,-0.7255920913838193,-0.2223767602097384,-0.6150639999118009,0
32,-0.6436581419629368,-0.7035544433696524,-0.8103746811628615,-0.882607417065911,0.7123070740145371,0.7069421962722974,-1.15622263239432,0.1350256655732694,0.1350256655732699,0.1350256655732699,-0.6548645296545904,-0.26961777384326,0.1491955989660275,-0.6743234239183128,0
17,0.3803571161261673,0.5732337240009165,0.3648885647887557,0.5671183486141327,0.1730763320241626,0.57484164929973,1.0445534174335764,1.8222986693288312,1.8222986693288312,1.8222986693288328,0.9699648994341282,-0.5723787933750265,-1.7578869408181792,2.5926219670762825,1
30,-0.8617725900445624,-0.9764196107014732,-1.054144942342385,-1.1676569821043086,1.3458317610463777,1.4808088050666322,-1.5170338401010273,0.5189350555186922,0.5189350555186922,0.5189350555186928,-0.5226116480249976,-0.3639088796170642,-0.1161876331098128,-0.2997834988928677,0
36,-0.960405226493238,-0.8912478243666845,-1.0234718631211206,-1.0389503917961134,-0.4955534600880504,-0.1345295210139304,-0.9627526896726908,0.2007635748105015,0.2007635748105021,0.2007635748105021,-0.5368350106833049,-0.5482015867663546,-0.3951659584462748,-0.0223048584598307,0
33,-0.6661110998536924,-0.7721650490282319,-0.6779961287342441,-0.7586384926586309,-0.3200279346861874,-0.0123795344042202,-0.5093631784104021,-0.8492899620721773,-0.8492899620721779,-0.8492899620721771,-1.0404218286015805,-0.7572564329422746,-0.2831565143558632,-0.5421650769240546,0
28,1.407579939628236,1.300348418451605,1.368221129842231,1.3409371124302794,-0.7098578806368366,-1.1304168541996762,0.1645436276646882,0.2279352439618894,0.2279352439618896,0.2279352439618898,1.4952207522203482,1.803967647795269,1.5388843694028038,-0.3938099937593942,0
4,1.0739931366798674,1.0866303249633869,1.1809539093334578,1.1072122613184634,-1.245823031456944,-0.6826314012824878,1.0198234414636225,-0.993913362394093,-0.9939133623940932,-0.9939133623940926,0.6984175611217713,1.0733090667846228,1.0836539522034057,-0.5477039250255734,1
14,0.0860629894866218,0.0866504631808775,0.0920595969785592,0.1659959690033154,-0.7800680907975819,-0.0764893814769643,0.062735141311919,2.2000725210787784,2.2000725210787784,2.2000725210787784,1.1755938676759712,-0.2669660802152144,-1.4555891362782898,2.3993118000472737,1
10,0.1365821447408215,0.1718222495156663,0.226052521997768,0.2489051222693297,-0.7886402676195333,-0.3864530775921312,0.1827053208018686,1.738154145505176,1.7381541455051768,1.738154145505177,1.2135572602769158,-0.0202415863232156,-1.098735119836297,2.034889993596822,1
35,0.7716800965079074,0.7632929879516929,0.804805095725317,0.8640120784048188,0.1698107408538954,0.3089274552188654,2.071665470854245,2.053696109843883,2.053696109843883,2.0536961098438837,0.2799171605281901,-0.9563284325184748,-1.7585945528421352,2.0918937534033426,0
23,1.4653161170616074,1.3453001945727423,1.4408678964189114,1.2919812314541557,-0.7204710519402051,-0.2169022049199885,1.5001218996986485,-0.3190041608918669,-0.3190041608918665,-0.3190041608918667,0.556305918857431,0.965408533419811,1.0379130828064025,-0.6099726869859051,0
24,1.259230039278601,1.142622888201998,1.3310905602585943,1.243814961461519,-0.8890571961052504,-1.1304324393823444,-0.0378471982682734,0.0649052290535612,0.0649052290535611,0.0649052290535615,1.4179718194705684,1.9026652444509755,1.762888343324657,-0.65291418277774,0
34,-1.0261603174590217,-0.9559152917690252,-0.9677760087456664,-0.8518125887099633,2.3777585708508187,2.8820460631200047,-0.43158542351426,-0.7923171073999108,-0.79231710739991,-0.7923171073999103,-1.0672754185898097,-0.7220045058870532,-0.2037970334916758,-0.6462238871307442,0
20,-0.0735133898083918,-0.1870033318021906,-0.1726975078786732,-0.104050987348851,-0.4490187859117426,-0.0941939740331256,0.231043951518525,-0.7677749546180193,-0.7677749546180191,-0.7677749546180187,-0.6090587494663369,-0.2868927779200997,0.0816097123319575,-0.5696649155298903,0
18,1.4212120926333365,1.356340981690216,1.272973146997251,1.1901214145844798,1.9544563154049304,-1.1302198375167316,-0.0405182950130887,0.5329591428226347,0.5329591428226351,0.5329591428226348,1.5006259796815662,1.67793420947396,1.3347963733245798,-0.2016521447356315,1
25,-0.740686995705129,-0.7997670168219126,-0.7764728567604097,-0.631511124317406,-0.3841151614026816,-0.0556405883357397,-0.2390344973980425,-1.3287384467757055,-1.3287384467757055,-1.328738446775705,-1.0343956004163537,-0.7433740368895506,-0.2664969372061649,-0.5545603472350068,0
6,1.1670125336558546,1.135525239340765,0.9081249415232614,0.8837523529919653,-0.8049682234708694,-1.1304321082725084,0.3239610466183652,-0.4443444411708545,-0.4443444411708541,-0.4443444411708542,0.8374391525011305,1.181053618171312,1.1318642821297555,-0.490687140884932,1
13,0.8157841209361781,0.7088776800155786,0.6433678366660289,0.8632224674213314,-0.1489925971434418,-1.1303697324357522,0.1062749618021408,-0.4005191683460348,-0.4005191683460344,-0.4005191683460346,0.909790714603743,1.2832998048292563,1.2299814640742543,-0.5297658001944872,1
7,-1.229038829829063,-1.2122192784246366,-1.0969258159930964,-1.0444776686805135,-0.3759511834770135,-0.1481575874912269,-1.122298722319654,-1.0333561079364226,-1.0333561079364226,-1.0333561079364215,-1.023109578045565,-0.8727610877404506,-0.481058305275987,-0.3211655914886426,1
38,-1.501681889931096,-1.473255030987734,-1.3398888908773263,-1.3761142817445755,0.1955272713197497,0.5682271260432945,-1.1901569258788551,-0.5416365468419428,-0.5416365468419423,-0.5416365468419422,-1.3078240227328246,-1.120811428446474,-0.6231143524851166,-0.4037347862373128,0
1,1.5783827978686262,1.469903363469933,1.5296583889015194,1.5746619635420955,-0.4061579018019853,-1.1303885540923724,1.5132761163835302,-0.4049016956285129,-0.4049016956285129,-0.4049016956285122,1.1529179542267367,1.3883536670933725,1.182426957997727,-0.308397258366401,1
16,-1.1624818475100391,-1.0765753224099746,-1.0719030408389063,-0.93630096394295,-0.4543253715634268,-0.2098272740122929,-0.7841169070910273,-1.282283657581394,-1.2822836575813938,-1.2822836575813934,-1.0492687066341224,-0.7258260643510044,-0.2256692366189808,-0.6089528134099602,1
0,0.1742710383431612,0.0511622188747168,0.1291901665621961,0.048343932463921,-0.6392394715798081,-0.3307897925547949,-0.1862854408521331,1.8161631311333544,1.8161631311333544,1.8161631311333544,1.218289430311478,-0.1158585389110409,-1.2541242278749,2.2074466016031797,1
15,0.9537094336936768,1.0219628575610484,1.1292939864344844,1.021144664118504,-0.3718691945141795,-1.1304019320040255,0.5984683484059056,-0.4566155175618026,-0.4566155175618023,-0.4566155175618024,0.9115823321915504,1.28404071922533,1.2295784702844494,-0.52807705901387,1
5,1.2447959949202578,1.3318935245015269,1.4336032197612432,1.4720125356889324,-0.4126890841425197,-1.1303949253669197,1.3484078120108798,-0.4469739575403416,-0.4469739575403416,-0.4469739575403408,1.0409661557915342,1.338595416072951,1.2021343846902366,-0.4079977070878088,1
11,-1.292388246735123,-1.302911458318159,-1.3148661157231365,-1.2418804145519795,-0.1567483761728265,-0.0913835689952259,-1.5090776536338824,0.165703356550648,0.1657033565506486,0.1657033565506485,-0.482321025317019,-0.4688847508921138,-0.3176349695983148,-0.0601504250173668,1
9,-0.3549772547960773,-0.4922022328351784,-0.3623862872733362,-0.3969966622221046,-0.7376154055841081,-0.3790098205634276,0.4577292239605355,-1.0552687443488415,-1.0552687443488424,-1.0552687443488418,-1.0340526450547878,-0.8434364758538097,-0.4250589740195016,-0.3888888796189218,1
8,0.6305472183374443,0.8634486996601941,0.8152985175641703,0.9334978449515744,1.2760297497819155,1.3631401195958528,1.212049923459048,0.9159920273115582,0.9159920273115572,0.9159920273115572,0.4624100097104733,0.682106265658573,0.672371850651875,-0.329432524625902,1
12,0.1943183221741929,0.6513078614744728,0.347937652587532,0.2102141840785239,3.4762218007494545,3.198374895013841,1.7995918919121037,0.8704137435737519,0.870413743573752,0.8704137435737521,-1.0430715123851582,-1.439872564691825,-1.3604655545143725,0.6172800449827841,1
37,1.4733350305940196,1.547977500943487,1.5183577807673705,1.5572905219054067,-0.3955447304986169,-1.130396473103974,0.5021742671781547,0.3313628878284622,0.3313628878284628,0.3313628878284627,1.4071273994188276,1.9661109140514603,1.8727674506261132,-0.7597902263334465,0
