,open,high,low,close,tick_volume,real_volume,RSI,ATR,ROC,upper_gap,lower_gap,BB_UPPER,BB_MIDDLE,BB_LOWER,Bandwith,buy
158,-0.8757401168560295,-0.8958815328081178,-0.8802364820618259,-0.8823486077897147,1.8590756650496891,1.8969793268813169,-1.2870940751331115,-0.3231332930632007,-1.6143210006603532,-0.323133293063201,-0.3231332930632011,-0.6454685663459918,-0.6601058826808616,-0.6647098306795741,0.2420192918076544,0
150,-0.5877643913096688,-0.5647419706848025,-0.5594469770331258,-0.5359088906513976,0.3199939858470471,0.19251879841942407,1.2293186245988759,-0.830117978369502,1.1312706373070556,-0.8301179783695022,-0.8301179783695023,-0.6855187595017184,-0.6836368832913224,-0.6666801414990001,0.04008468326992941,0
102,-0.667848036267006,-0.666466330916702,-0.6502033279228361,-0.640741712858737,-0.6238227138854703,-0.5491428157522708,0.3510882928324269,-1.012374402885765,0.2591142856526981,-1.012374402885765,-1.0123744028857653,-0.753099151851642,-0.6721132559136711,-0.5545555717644522,-0.9562781133214291,1
163,1.4290599539872364,1.3831902958611342,1.3925539263696896,1.3615469911587017,-0.4521034678393283,-0.3239455324256601,-1.6417662539671265,2.334235268228132,-1.1604814386444113,2.334235268228132,2.334235268228132,2.167375803368095,2.0231399403673445,1.7961783137563496,0.4924629321378554,0
112,-0.5509765318315244,-0.5233383714325206,-0.5219244938750583,-0.5289018356948307,-0.7708280237760881,-0.6718343931997761,0.6121345682522042,-0.7685593925078136,0.7043290600030964,-0.7685593925078139,-0.7685593925078139,-0.6583612791940049,-0.6363746051239976,-0.5947935371487884,-0.21345940835999713,1
246,0.9204474594331342,0.8877748151527949,0.8321195966393419,0.7875144890025412,-0.5279496856959369,-0.5087761412586769,-0.26949287667985444,0.6745727830313613,0.4537299788464512,0.6745727830313614,0.6745727830313615,0.7547455986422175,0.8660198548291905,0.9894372946380987,-0.7059995082173453,0
39,-0.871311111660872,-0.8609026299915348,-0.8491833925517012,-0.8489513458538696,-0.8385782970300251,-0.7312895780076434,-0.5852484925600158,-1.1193626874838083,-0.7023090723274295,-1.1193626874838083,-1.1193626874838083,-0.8835896667767996,-0.8328123965236723,-0.7503444096388999,-0.6334556309467224,1
170,-0.9566372525634973,-0.9694978461338346,-0.9464091370893538,-0.9615192287275491,-0.322568354196581,-0.13991576921921128,-0.7232103388710044,-0.6397971102905724,0.3207503247095827,-0.6397971102905724,-0.6397971102905725,-0.8726281090492297,-0.9366914268472384,-0.9984167541694022,1.133646835558881,0
85,-0.9791438299837872,-0.9960889508260329,-0.9877208365269307,-0.9938244820987345,0.01575690972559454,0.12811408352077389,-1.3619638493401982,-1.12205083533803,-0.7247396506385858,-1.12205083533803,-1.12205083533803,-0.9833641591068182,-0.9319063484201014,-0.846460626144159,-0.6880563795462801,1
243,1.0127334656424354,0.9856622039022633,0.9429310678376742,0.9549558022503752,0.000417225215269201,-0.06098178857019864,0.5068719690952133,1.81905173196645,1.6396049026315709,1.8190517319664512,1.8190517319664503,0.9762540896943316,0.6961880854632109,0.3243190292932091,1.6551712848424636,0
282,-0.3618851263566387,-0.36861026560610494,-0.33292577944587626,-0.340166355436131,-1.1061705712657004,-1.2653109364786668,-0.665702076983884,-0.9068645996075461,-0.42841212733491796,-0.9068645996075461,-0.9068645996075461,-0.3705769240632316,-0.28224798967794856,-0.16363091606844476,-0.8464559885162629,0
17,-0.6628767039050943,-0.6611124172202864,-0.6366176012621565,-0.6445637428350462,-0.688590270706844,-0.5971910190247497,0.9321327731687005,-0.7733980586454142,0.24231050872127124,-0.7733980586454142,-0.7733980586454144,-0.8255313789548183,-0.7268412424061426,-0.5855477811500422,-1.2231046673085086,1
111,-0.7480220690854685,-0.7576613275456506,-0.7345827050738597,-0.7472125479130661,-0.8969543186387631,-0.7774775892234739,1.352215636559811,-1.0419440292822086,0.3914534552561806,-1.0419440292822086,-1.0419440292822089,-0.8891253282638958,-0.8697126536024833,-0.826444280082542,-0.18377470301597298,1
131,1.1551847347764792,1.245683945758189,1.2218543539732596,1.2710012810056612,0.48063457085795414,0.7549912036465212,1.4062487499210912,0.008584152147816652,1.4835192382521443,0.00858415214781671,0.008584152147816777,0.8229082430004885,0.9498619469610811,1.0914830792622863,-0.778333594109729,1
42,-0.5675175104175207,-0.57402208775859,-0.5453991508261649,-0.5485579898587069,-0.20027698046148731,-0.15368727281025782,0.501940301873006,-0.501088681012709,-0.24162459847748347,-0.501088681012709,-0.5010886810127093,-0.6515402768160872,-0.5868230074000971,-0.4918217015560721,-0.7160990120505047,1
